X,Y
-1.54729593308584,52.6559562740201
-1.57686965235242,52.6783429570626
-1.59707913931414,52.7004480481255
-1.64229859390818,52.7004005800173
-1.65661427787987,52.7217312759611
-1.70456575837472,52.7312230201374
-1.6875310627706,52.7575818192093
-1.67076487861658,52.7809991864944
-1.63824807140056,52.7867109717874
-1.61372551347842,52.7861374746396
-1.58987703893727,52.8063541085368
-1.60196845346825,52.8268211898438
-1.6175829406314,52.8447471481331
-1.65921069822591,52.8568261795872
-1.70320167257603,52.8662328838575
-1.7585883994399,52.8772030969251
-1.80096375091216,52.8861001277541
-1.83420502260625,52.8956141697939
-1.84751054413972,52.920133235196
-1.82864198406449,52.9482395398657
-1.82482820802994,52.9783227612925
-1.77090040411866,52.9958787833931
-1.75778584324518,53.0175580768139
-1.76600472334766,53.0410955054079
-1.78238083626577,53.0559396880076
-1.78894260440618,53.0813007153031
-1.78637120862731,53.0998450190376
-1.80011474116157,53.1145847906682
-1.81843041334275,53.1435424177562
-1.8320366759719,53.1726468958
-1.88272357191743,53.1961136759722
-1.92175909169992,53.2029258612423
-1.96103467245498,53.2194162951408
-1.9902334234017,53.2230230830263
-1.98188594896413,53.2385620320617
-2.00948385079135,53.2606358045125
-2.00155168092412,53.3189056320889
-2.01431991301926,53.3400424687763
-2.00899900342238,53.3619950434443
-2.03358488013001,53.3673010831813
-2.00517717327487,53.3923785372159
-2.01667772126506,53.4192873119
-2.01927341396886,53.4360424649496
-1.99507190714001,53.4504408514197
-1.98932602530241,53.475097589708
-1.97249519488072,53.4990301962535
-1.94273960383629,53.5065223415229
-1.92357114175014,53.5227788632514
-1.9008326366893,53.5385439612986
-1.8705745020611,53.5392207627872
-1.82715185944268,53.52349205597
-1.81039968878824,53.5063239953409
-1.80164002717551,53.4868579437311
-1.7664827093596,53.4642073868759
-1.74368117320029,53.4449388152953
-1.72982702167096,53.4159409742992
-1.70496602305032,53.4050392426502
-1.65353134839345,53.3848350217509
-1.62531402756436,53.3519907236673
-1.61735322098347,53.3360581529247
-1.62769388981268,53.3162428590774
-1.58490313834738,53.3215705548937
-1.56173213469181,53.315953332418
-1.53977316245164,53.3045493359585
-1.51076447193805,53.3159638995015
-1.45523527527039,53.3218510057123
-1.42086805889588,53.3345494914187
-1.3920051824355,53.3226297897669
-1.34723763849078,53.3188498956066
-1.31053666992006,53.3293339736532
-1.29566834204136,53.3204183144035
-1.25429475734373,53.3017334010609
-1.21114391138545,53.3054380637308
-1.17448242062921,53.321370225574
-1.1387220270393,53.3413776596414
-1.1619491316652,53.3578893139191
-1.14491523576292,53.3712312139527
-1.12281063596189,53.3982928334713
-1.08704555361082,53.4255244014665
-1.03652511919067,53.4305093779916
-0.995668423486823,53.4369064597272
-0.985545825688757,53.461333641546
-0.953256047242178,53.4844028823887
-0.916919590394427,53.4612752592276
-0.817760474059582,53.4594248362823
-0.821037478127004,53.4397523295367
-0.788077370333804,53.4034202379867
-0.782244403027602,53.3823883840813
-0.776446840788196,53.3960842595051
-0.796509429238042,53.4152705084746
-0.809188353460412,53.4434003328072
-0.78279067183145,53.4771587552332
-0.766195690824691,53.4997165166616
-0.729497007636836,53.5193507397925
-0.660766603467562,53.5137429329187
-0.634334343816864,53.4799908464943
-0.613399907388693,53.4569288475259
-0.535038641617837,53.4629452076463
-0.48615756786012,53.4798858555521
-0.487374799139314,53.5053132095882
-0.427318677437844,53.5122267691514
-0.414860279147725,53.5358175815318
-0.481363999643726,53.5382241155483
-0.473041342204372,53.5488027847064
-0.445087628014983,53.5638161098679
-0.362798810616688,53.5586036574141
-0.323603162703595,53.5760206784874
-0.30855037015641,53.6143068963774
-0.275226987511408,53.6023058767501
-0.2391596986908,53.5881398147567
-0.204635408304795,53.5715919789797
-0.219878059157863,53.5325828848969
-0.204288474971022,53.5064712462657
-0.202392837095203,53.4866231702282
-0.159467656659137,53.467993799631
-0.122783691300075,53.4373213333534
-0.0843118064906534,53.4543100661063
-0.0899850840995734,53.4852524395391
-0.0466085336466231,53.5200731157614
0.0107431959385418,53.5214874583224
0.260890190933311,52.7960354981456
0.254323205907255,52.7672334772906
0.196749316159082,52.7422345995635
0.205775658157893,52.7842155465561
0.260720128283359,52.8152613059026
-1.33833830524815,52.1586151820436
-1.35563037705165,52.13600242105
-1.3921333469582,52.1170092485268
-1.35836153042353,52.1013726739976
-1.38809136466916,52.0975487493096
-1.44225449743592,52.1153400669828
-1.46780397572249,52.0971746841013
-1.48996573398395,52.0862204142723
-1.4973663303991,52.058942131388
-1.5228400519781,51.996833041319
-1.557237391142,51.9916474366236
-1.59164699737957,51.9704401505241
-1.63241984624248,51.9704674193418
-1.6661854352938,51.9969072237251
-1.63840169158215,52.0206884540245
-1.62822112394536,52.037047711184
-1.65611748017055,52.0323547332436
-1.69109878377348,52.0484135909371
-1.70753890780204,52.0724721262029
-1.72806410983653,52.0885118986227
-1.75883254559884,52.1059754927958
-1.7955535750632,52.1007601390418
-1.81783055309292,52.0844716374873
-1.86874359455723,52.0739060351977
-1.86345869255695,52.0534067968946
-1.8306981122553,52.0326058880469
-1.83906007686437,52.0067730272041
-1.89644021165329,52.0358951842358
-1.93992327042857,52.0322678535809
-1.99564997977645,52.0267770477803
-2.0295339485649,52.0099168113606
-2.05930138538527,52.009464025001
-2.118049550723,52.0142351416683
-2.15078910802861,52.0066185780752
-2.12930080345773,52.0297834017162
-2.13372449406971,52.0463248594087
-2.18055621892846,52.035472670022
-2.16454065466723,52.0039819932976
-2.18509075152728,51.9905517576836
-2.22061974304228,51.9954874509505
-2.26362399937522,51.9673451665906
-2.31334773161887,51.9765943407443
-2.32470458101373,52.0035142237084
-2.35131279144692,52.0207458346037
-2.39490015716974,52.0046797094214
-2.43650113100921,52.0013788621105
-2.46363415600315,52.0188241907295
-2.49120976888935,52.0060974719355
-2.48211833476467,51.9885329164731
-2.49294570486223,51.9646848870345
-2.4824393112882,51.9556620557905
-2.46604306018618,51.9279662025394
-2.44405673144246,51.9058311409979
-2.46781849453493,51.8920044855156
-2.50354464027539,51.886634180995
-2.53162287599456,51.8607640504154
-2.57618345206842,51.8625240680479
-2.5916167304932,51.8541847161848
-2.6245777986209,51.8393749966938
-2.65039797687855,51.8261187876071
-2.68327983252271,51.8383148841414
-2.70510976980996,51.8456899828196
-2.73916385905915,51.8371739141235
-2.76950470772123,51.8623531189805
-2.77889249019759,51.8838294164313
-2.81772128268886,51.9037770046737
-2.84490340598343,51.9153748795818
-2.84832247701832,51.9236778362256
-2.88264924646689,51.9343962631566
-2.90815639184596,51.9211677907373
-2.94262607682868,51.9093791634355
-2.97284565688533,51.9061957200858
-2.99888870868559,51.9234824006767
-3.02205208508763,51.9506695752909
-3.05955196904556,51.9786159452981
-3.08698677035897,52.0140218571565
-3.09273214653196,52.047315552385
-3.11640703574141,52.0658263987608
-3.12270901217086,52.1031501342272
-3.11762241110364,52.1220137354294
-3.14122401622826,52.1299172309712
-3.0936862108633,52.1442974576232
-3.08571742372215,52.1605824638101
-3.12199167468613,52.1669079145612
-3.09564084797098,52.1897378468966
-3.08365166642974,52.2101426352222
-3.0677286170811,52.2367565278536
-3.04831820366527,52.2502233611563
-3.00577620942046,52.2642485183798
-2.97514539680399,52.2601702526449
-2.97499143506258,52.2729858594502
-3.00474796491831,52.2917991488049
-2.99714894014413,52.3245155042483
-2.95465228322874,52.3491418646216
-2.98534382583202,52.3510862226815
-3.04132672103134,52.3443261058898
-3.07418846042983,52.3574026326958
-3.11094076006203,52.3772330392287
-3.15444547428535,52.3877017215139
-3.1729431987016,52.4065175730951
-3.21894335757174,52.420998086572
-3.23549595803999,52.4426220338621
-3.21181059210747,52.4681979655447
-3.15731758839197,52.4852340070878
-3.11327042886085,52.4983584436409
-3.02920396007598,52.501253049418
-3.02694686953747,52.523863450207
-2.999711464132,52.5411934727949
-3.0066096540898,52.5738754866048
-3.05700579903894,52.5585763119457
-3.09394414708307,52.5448873801486
-3.10603596704365,52.5303886888216
-3.11709408461114,52.5383608391094
-3.13835802735896,52.582724908247
-3.10553443252516,52.594901292075
-3.08260268217923,52.6156179772015
-3.08182481219004,52.6411507977739
-3.05210532067403,52.651528741172
-3.04565907493508,52.6754490636229
-3.03212142239859,52.6965855482127
-3.02027087400311,52.7214834399933
-2.9754535944382,52.7216872271952
-2.96670024028855,52.7256317599131
-2.99656375978054,52.7360959844947
-3.01079229409233,52.7585492431324
-3.03829717163639,52.7701450770933
-3.07504146444158,52.7697628917464
-3.08663382587195,52.7955787623352
-3.13106357335557,52.7875175630001
-3.1562666826155,52.8080009406363
-3.15819708120331,52.8299445276946
-3.15400171058184,52.8542697759136
-3.12883245469377,52.8691095559228
-3.14750563622293,52.8901662731932
-3.11688257132778,52.8994813257299
-3.08828949555932,52.9293706427468
-3.04083940128797,52.9279215189807
-3.0124708068857,52.9496735582337
-2.9816569200916,52.959458380774
-2.96270915624534,52.955726342583
-2.92027865906554,52.9433800168521
-2.88370339213033,52.9466782170312
-2.83849692879647,52.9321686793362
-2.80725527419641,52.9065670894859
-2.75532817618862,52.9246135883499
-2.72560673019116,52.9405277259243
-2.73529415108965,52.9699319501435
-2.7075697785169,52.9884385697839
-2.6576856121884,52.9915998518497
-2.62595787976003,52.9893323555792
-2.59845604351093,52.9714019213368
-2.57814401085103,52.955713622577
-2.54660537692531,52.9569263149628
-2.52403390666918,52.9655238256823
-2.49902300219602,52.9684190998779
-2.47043228526285,52.9614746897878
-2.43617365486595,52.9732869657352
-2.41888876212051,52.9884672870674
-2.38921110267543,52.9954979948153
-2.37046755025943,53.0145592512165
-2.38253527459247,53.042872050036
-2.35334472221478,53.0587454922325
-2.31805075463941,53.081342186404
-2.27528891251827,53.0821724639978
-2.23372361881647,53.1029955659101
-2.17658124261489,53.1455131911285
-2.14141193207335,53.1566345733539
-2.12787173123143,53.1746106506822
-2.09055440299842,53.1722171060062
-2.0595967580877,53.1801765513363
-2.02855784830748,53.1933352527333
-1.9943386674483,53.20039932551
-1.96103467245498,53.2194162951408
-1.92175909169992,53.2029258612423
-1.88272357191743,53.1961136759722
-1.8320366759719,53.1726468958
-1.81843041334275,53.1435424177562
-1.80011474116157,53.1145847906682
-1.78637120862731,53.0998450190376
-1.78894260440618,53.0813007153031
-1.78238083626577,53.0559396880076
-1.76600472334766,53.0410955054079
-1.75778584324518,53.0175580768139
-1.77090040411866,52.9958787833931
-1.82482820802994,52.9783227612925
-1.82864198406449,52.9482395398657
-1.84751054413972,52.920133235196
-1.83420502260625,52.8956141697939
-1.80096375091216,52.8861001277541
-1.7585883994399,52.8772030969251
-1.70320167257603,52.8662328838575
-1.65921069822591,52.8568261795872
-1.6175829406314,52.8447471481331
-1.60196845346825,52.8268211898438
-1.58987703893727,52.8063541085368
-1.61372551347842,52.7861374746396
-1.63824807140056,52.7867109717874
-1.67076487861658,52.7809991864944
-1.6875310627706,52.7575818192093
-1.70456575837472,52.7312230201374
-1.65661427787987,52.7217312759611
-1.64229859390818,52.7004005800173
-1.59707913931414,52.7004480481255
-1.57686965235242,52.6783429570626
-1.54729593308584,52.6559562740201
-1.55311222204705,52.6408135151256
-1.56654238829121,52.6285680531913
-1.55712304177065,52.6088913495211
-1.52716399274816,52.5827203050502
-1.43239720293538,52.542130045395
-1.33845332042471,52.5057600616567
-1.24075527972715,52.4401177757899
-1.17495554191179,52.3563090915654
-1.20921062931916,52.3492996749347
-1.24900985136343,52.3407711525776
-1.24474167953402,52.3214469494227
-1.22897016399701,52.2979403787666
-1.21591499257624,52.2639477857688
-1.24058219598239,52.2479457966182
-1.28442532079823,52.238541393765
-1.25753764797835,52.2089897890967
-1.28120909670915,52.1919391201041
-1.32266552041284,52.181873891147
0.229936977052192,51.4993652314715
0.242828079998373,51.5243914291257
0.265319228028284,51.5321490677644
0.331193892008057,51.5407614081405
0.290261785520618,51.5642976048836
0.258053120112731,51.6065051939684
0.224060102347284,51.6317344840097
0.180584747923693,51.6257327185483
0.119280159849695,51.6153664677385
0.0922579680374978,51.6135725482601
0.0728054810838097,51.6046858843447
0.0327554162725187,51.622242002791
0.000798177005442224,51.6418615022685
-0.0112896670899102,51.6632135431388
-0.0663676778223947,51.6838429018921
-0.122390592904536,51.6885438931293
-0.172498166792903,51.6730879683214
-0.196689805172783,51.6654785544541
-0.22606886634355,51.6576226369237
-0.257356713404826,51.6418287056291
-0.304301317572441,51.6363698529841
-0.359475897851218,51.6253048647742
-0.416638847601107,51.6164213804352
-0.457151903010822,51.612291193594
-0.49724705677929,51.6316539584633
-0.500616835380604,51.5996873520887
-0.531933673186302,51.6252786285408
-0.530949432795797,51.6491299984213
-0.522382654588664,51.6593425548171
-0.50794908518628,51.677974750236
-0.546306084222053,51.6804329683091
-0.552731423595514,51.704150989768
-0.553504736742091,51.7282287896775
-0.572785920499585,51.7358575901715
-0.609292206229673,51.749396981939
-0.661101159621395,51.7641423756361
-0.688792685466744,51.7926242523246
-0.709319708152335,51.8205317489162
-0.737906693504172,51.8340369506289
-0.727590260464614,51.8501671131284
-0.707100784076344,51.8544061744678
-0.688059590582765,51.8399654928132
-0.644016032906253,51.8158893154585
-0.597414741141925,51.8142916183833
-0.567169635656846,51.8197967929564
-0.537654032601569,51.8314022845583
-0.569208033380726,51.8578120303591
-0.612586932444415,51.8775491331829
-0.659502056000651,51.890538928123
-0.692443877672089,51.9000987279127
-0.682999962617475,51.9418177292882
-0.659317078940403,51.9598685976598
-0.655487592214041,51.9881898521824
-0.649435426616529,52.0102544463541
-0.645317763138975,52.0380450575784
-0.635542310678792,52.0780664206977
-0.603978719899603,52.099112993589
-0.596998240869319,52.1194113634544
-0.636040778646247,52.147429892095
-0.62774113311372,52.1761778394808
-0.657466060166691,52.1897627683099
-0.659153360058423,52.2094838603029
-0.653671354190206,52.2682753361186
-0.620072197290605,52.276908910266
-0.579370041698062,52.2664212098188
-0.541329507240519,52.2563037239908
-0.534331899879092,52.2815546775461
-0.506671667051105,52.3198990949931
-0.46779000392554,52.3384260934986
-0.499503219110853,52.3669774445411
-0.484777235573932,52.3816155676007
-0.446238606386531,52.3831975864778
-0.420296306975514,52.4050496411446
-0.37947605338429,52.4279429375447
-0.363499298928781,52.4505932195337
-0.348800991823412,52.4716030125328
-0.357922456799249,52.4991900417042
-0.400486813569679,52.5218589852688
-0.40129891948521,52.5386665943046
-0.416596503969995,52.561956794308
-0.4250407132587,52.5823947259725
-0.497663559740564,52.5868329273284
-0.473741098349862,52.6144150267113
-0.493915057255476,52.6400517646033
-0.45304772051584,52.649226906351
-0.42096089049361,52.6468967805411
-0.377284077867614,52.6556444043429
-0.33618053836919,52.6688256811422
-0.289253256144314,52.6702569415539
-0.238863302027983,52.6605046498926
-0.190432755538598,52.6524510467811
-0.117477426976726,52.664720755752
-0.0650773572377394,52.6723049121349
0.0206571166524352,52.6647087503367
0.0458917508095227,52.6977741462258
0.0900843448045788,52.7240117422009
0.152486259464359,52.7381210351598
0.194867384217072,52.738777234388
0.233148444392851,52.7602450382511
0.251983061359715,52.7925428050858
0.288422904063505,52.8190542097889
0.351907551842908,52.8094229227505
0.358210338627456,52.7211769147474
0.391457273278632,52.7573010348528
0.373401640584493,52.818880112101
0.413867459280274,52.8402882396564
0.445992816989692,52.8646994892243
0.46700554015932,52.900263803141
0.485282038172626,52.9385941479267
0.534211767696413,52.9740996920232
0.581550594608923,52.970666319118
0.650283009728271,52.9767969660394
0.659711384173217,52.9712964522208
0.671605726278526,52.9697158003442
0.701120051913186,52.97737054163
0.721346467609977,52.974700567283
0.755380126096494,52.9704182493341
0.810796389351404,52.9732069853729
0.850544564352574,52.9723120479792
0.887109567280896,52.9588856119998
0.933360869477988,52.962662301069
0.958921568508864,52.9604167755474
0.985909763920814,52.9581775718031
1.01491308011896,52.955531258796
1.03140829803203,52.9691570570239
0.983753002112206,52.9761962799826
0.99824401025284,52.9769042005681
1.1504966797065,52.9485225809365
1.25159341790251,52.9416792400507
1.32293354251939,52.9253523166201
1.43214047967963,52.8817463126003
1.52240146677099,52.8328806366269
1.5915501389311,52.7964206277329
1.65787288320029,52.7560572654966
1.70430750851159,52.7085244250499
1.73691657418949,52.6475194344852
1.73880195475245,52.5799505018789
1.72556295106457,52.6042628773106
1.69490456865681,52.6179599210043
1.6445614402294,52.5883696541731
1.61784498269216,52.5736887111031
1.59694653378157,52.5643566473602
1.62670762580291,52.5285911379243
1.60808183676449,52.5411111582678
1.62452567896629,52.5531987692713
1.63882627157748,52.5747027188362
1.64953925284224,52.5922160854787
1.69633826598757,52.6067635887946
1.72538712320151,52.5932543328504
1.73898242668823,52.5346872854028
1.75051123617601,52.4725557761545
1.72951776650191,52.4026849403104
1.69058684255863,52.3459784817827
1.65010158038997,52.3255106642195
1.60152220054005,52.3298655064142
1.62867273473317,52.3221401366746
1.65799512339004,52.3238738546338
1.64198880914461,52.2912671457238
1.62528829905727,52.2253936211486
1.60508944990019,52.1583764982276
1.57523106893617,52.0834771497692
1.51836560027961,52.0673652209465
1.5409530849669,52.0896903354513
1.57114826132248,52.1116747786387
1.59486465166783,52.1357745598742
1.57332802964883,52.1453607268445
1.56299395115658,52.1603037339543
1.5129790830271,52.1563790896325
1.50503017540093,52.1540802447272
1.53409795957899,52.1573800401387
1.57283050754512,52.152635496201
1.5897879487586,52.1365176542124
1.56674339657318,52.1123677592438
1.53590239318163,52.0879028550059
1.51079848520802,52.0696364717761
1.4608765149189,52.0468911637515
1.43462051990993,52.008549111646
1.39429749202889,51.9939093854194
1.36438448854026,52.0206032662762
1.35092220600773,52.0463028493612
1.31895789378749,52.0807264470559
1.32280681639042,52.0906555077831
1.29767991617427,52.075667752979
1.32443351414264,52.0627803753279
1.3477262442124,52.0394789134101
1.35945156897582,52.0178686739173
1.38676783969485,51.9911168457084
1.35090455419101,51.9593922261965
1.31601290511303,51.9442135150073
1.28099031972301,51.973715714773
1.25685939703703,51.9965343988036
1.19758945007402,52.0153726555667
1.1643748151909,52.0295453851164
1.18233572716635,52.0085063023524
1.22525680180349,51.9968319231927
1.2710947972738,51.9793527282511
1.25359875886986,51.9601233620611
1.21969174897522,51.9528589495753
1.18321167685125,51.9583136862648
1.14472347946011,51.9625327382539
1.09869031932701,51.9543041375191
1.06195171019904,51.9464917215035
1.11037318135209,51.9429521827162
1.1483656096252,51.9452072619959
1.19099322215962,51.9405527292971
1.23788672961039,51.9456435932951
1.27268582582271,51.9395726866223
1.28769604980414,51.9374783661332
1.25637497125901,51.9131927030682
1.2331962512255,51.9022998221816
1.22556242314582,51.8895155234872
1.20249697147601,51.8780120214359
1.213647136014,51.8764394727595
1.22996061855882,51.8678319567874
1.26376839103164,51.8625646170011
1.27006460305467,51.8579823759166
1.29134925137178,51.873552091829
1.24225524152931,51.8236541465809
1.15264839059661,51.7859764812397
1.0674655927159,51.769987177909
1.0379581611732,51.7891557791242
1.03241139936291,51.8005514448284
1.02363609084585,51.8052484615732
0.986314462139088,51.8371389969776
0.975214098736593,51.8269724170589
0.984168116430307,51.8073681314275
0.925309397850492,51.8026748704887
0.876106375686707,51.7848749992726
0.89416521355154,51.7664971662264
0.857570149203229,51.7749045614123
0.881976214914221,51.7579434368955
0.81366447328007,51.7385149503271
0.781129836188505,51.738171006777
0.741333361691726,51.7315205879769
0.700397336239659,51.7281187852661
0.703526432997412,51.7208313567706
0.751190198070524,51.7065686614916
0.754446552993703,51.6974349845074
0.752680235803802,51.6889135695872
0.785853795190165,51.7069987867946
0.819422320597991,51.7210857055622
0.880938915439302,51.7310676912274
0.930677311444931,51.7470367955879
0.943613127741684,51.7113890213395
0.949866574418593,51.6838824827692
0.939689582239901,51.6545927330668
0.926516827838857,51.6289420451124
0.859551313432693,51.6212224469578
0.805314155785164,51.626791207845
0.749528887043811,51.6436471562565
0.711213755323919,51.6403349850199
0.674666880292599,51.6391427988581
0.690319439923059,51.6343674171009
0.751747526267011,51.6315194520601
0.799532634805937,51.6217461571859
0.863964094672017,51.6154900547467
0.836177704355116,51.597985832665
0.787721602592519,51.5877945268989
0.786862289060618,51.5850088892169
0.81492648776062,51.572590191121
0.850388721062293,51.5566563562827
0.807803395481752,51.5343204561929
0.736284101775626,51.529692204397
0.670205248339394,51.5383323069934
0.606804701486209,51.5351064666759
0.544431139113085,51.5469879512103
0.514976126953293,51.5285869989517
0.538827222507065,51.514470516181
0.50813642327377,51.5051951215921
0.44615532198231,51.5000798813803
0.429563935253709,51.4595593113175
0.340815561723137,51.4523271626495
0.315502886681694,51.4740286075181
0.270445327716104,51.4655976585767
0.957485960828162,51.6205260337036
0.886238581531844,51.5695285576647
0.840653182696319,51.5612923920385
0.840222979908685,51.5862832069223
0.869792330657093,51.597226753827
0.888345030355598,51.6158609989165
0.932881558267867,51.6184004912675
0.558485543184937,51.5439958184871
0.601710322593581,51.5348347021403
0.625028281667516,51.5163657160938
0.573416578750002,51.5078508519684
0.524833814579651,51.520482575664
0.542543330887938,51.5341881046021
0.970339418043843,51.8080198038319
0.989376160611214,51.7875014586782
0.920006415368105,51.7731300201996
0.919507682755964,51.7940511518151
0.942745932709038,51.8067372519352
1.63950553408891,52.5751846499365
1.63287834937464,52.560914380881
1.6053428169168,52.5433282230702
1.61816361510489,52.5339447264318
1.5976181451667,52.5641230213066
1.61388177102701,52.5747012442588
1.63753507155045,52.5821395946105
0.834679136293608,51.5919656371624
0.81554423819296,51.5769328784564
0.678419851376495,52.9883743277057
0.737142781436501,52.9763312026206
0.68244520338039,52.9775427262233
1.26026119173677,51.881931407663
1.23414433221702,51.8739355058877
1.25700573061187,51.8837197384018
0.883633584187328,52.9651657976361
0.85274764802385,52.959289636784
0.871851333277832,52.9790646526675
0.873140423798754,52.9601936905258
0.782062567223792,51.7201096456244
0.721869637540734,51.7305181856011
0.718050469359324,51.7190796801162
1.23792851793248,51.8964123991982
1.23061865577243,51.8885726592417
1.53683638590073,52.0764217271523
0.645217073871618,51.5393087226214
0.621588360800161,51.5358264958079
1.01552785990504,52.9621783684079
0.98941304800118,52.961122676664
0.839217337900154,51.5619630267664
0.709672883835258,52.9780192695843
0.720942450550846,52.9748383690278
1.25443913746191,51.8736065766874
1.2517866947221,51.8694940477688
1.26598755519372,51.8823535086267
0.733537351844199,51.6350064075103
0.749856402016268,51.6424675900238
0.864180783004544,52.9660833050251
0.946263727345051,52.9590237923371
0.189147736225661,51.4876884852354
0.15245313345351,51.5126000957357
0.106680568711943,51.5139367114501
0.0686342728263095,51.4990861132534
0.00873097620217494,51.5089584505151
-0.00369228766555508,51.4889558564592
-0.0278646016315559,51.5049761826027
-0.068689810516065,51.5045368827924
-0.122872779908431,51.5047592932058
-0.175532394895292,51.4816864674636
-0.200274483731282,51.4650172774429
-0.227585140342977,51.4843696165002
-0.188454711764598,51.4637471041862
-0.149108106037868,51.4836643979735
-0.115408091550891,51.5075342600104
-0.0571493271265352,51.5008769173019
-0.0324180098352164,51.4930699681365
0.00218363100150375,51.4890922025338
0.0150141117693941,51.4962194353747
0.0823450690137814,51.4989945652764
0.132273321760678,51.5123014880976
0.172589288865441,51.4887708248213
0.211656947515441,51.4827282209642
0.211031296102576,51.4678565544141
0.192992909506142,51.4517013893826
0.166158546781599,51.4302709731358
0.152906402375369,51.408708998845
0.153209862395549,51.3780362598932
0.136252621449614,51.3455500073172
0.114183308702736,51.327397819621
0.0827880615975176,51.3056342287976
0.0457041818048432,51.2940053936699
0.0149821550693417,51.2917873050558
-0.0178099797236693,51.3329330645976
-0.0419933710113036,51.333811066998
-0.0710433056284064,51.3212337891879
-0.0911955124353213,51.3014739936314
-0.124319576611903,51.2867601323357
-0.155344001138316,51.301276463712
-0.164212529406609,51.3260424728809
-0.197677531028961,51.3434865183593
-0.229847688480595,51.3365239747104
-0.237076262848471,51.3669013327893
-0.264702407342011,51.3756237774743
-0.29110871835974,51.3565610081809
-0.319307284632325,51.3278115770919
-0.323752630049923,51.3544131547636
-0.307520688859996,51.3790099408335
-0.344646573123026,51.4043945683767
-0.386143916040676,51.414280511573
-0.419099986397445,51.4323591267934
